"user_id","feature_enabled","experiment_selected_date","event_date","games_played","revenue"
9898,1,2018-01-17,2018-01-24,5,0
9908,0,2018-01-17,2018-01-15,19,0
9908,0,2018-01-17,2018-01-16,28,0
9908,0,2018-01-17,2018-01-17,15,0
9908,0,2018-01-17,2018-01-18,14,0
9908,0,2018-01-17,2018-01-19,25,0
9908,0,2018-01-17,2018-01-20,11,0
9908,0,2018-01-17,2018-01-21,14,0
9908,0,2018-01-17,2018-01-22,26,0
9908,0,2018-01-17,2018-01-23,11,0
9908,0,2018-01-17,2018-01-24,25,0
9918,0,2018-01-20,2018-01-18,8,0
9918,0,2018-01-20,2018-01-19,2,0
9918,0,2018-01-20,2018-01-20,3,0
9918,0,2018-01-20,2018-01-21,11,0
9918,0,2018-01-20,2018-01-22,10,0
9918,0,2018-01-20,2018-01-23,8,0
9918,0,2018-01-20,2018-01-24,14,0
9925,1,2018-01-17,2018-01-16,6,0
9926,1,2018-01-17,2018-01-15,6,0
9926,1,2018-01-17,2018-01-16,41,0
9926,1,2018-01-17,2018-01-17,36,0
9926,1,2018-01-17,2018-01-18,14,0
9926,1,2018-01-17,2018-01-19,47,0
9926,1,2018-01-17,2018-01-20,41,0
9926,1,2018-01-17,2018-01-21,28,0
9926,1,2018-01-17,2018-01-22,23,0
9926,1,2018-01-17,2018-01-23,22,0
9926,1,2018-01-17,2018-01-24,17,0
9936,1,2018-01-21,2018-01-21,4,0
9936,1,2018-01-21,2018-01-22,5,0
9936,1,2018-01-21,2018-01-23,0,0
9936,1,2018-01-21,2018-01-24,0,0
9940,0,2018-01-20,2018-01-20,2,0
9940,0,2018-01-20,2018-01-23,10,0
9942,0,2018-01-17,2018-01-17,6,0
9942,0,2018-01-17,2018-01-18,6,0
9942,0,2018-01-17,2018-01-19,1,0
9945,1,2018-01-19,2018-01-19,10,0
9945,1,2018-01-19,2018-01-21,15,0
9947,1,2018-01-21,2018-01-19,0,0
9947,1,2018-01-21,2018-01-21,3,0
9947,1,2018-01-21,2018-01-22,2,0
9950,1,2018-01-20,2018-01-20,10,0
9951,1,2018-01-19,2018-01-19,6,0
9951,1,2018-01-19,2018-01-20,5,0
9951,1,2018-01-19,2018-01-23,11,0
9951,1,2018-01-19,2018-01-24,0,0
9955,1,2018-01-17,2018-01-15,5,0
9955,1,2018-01-17,2018-01-16,6,0
9955,1,2018-01-17,2018-01-17,0,0
9958,1,2018-01-18,2018-01-18,12,0
9958,1,2018-01-18,2018-01-19,14,0
9958,1,2018-01-18,2018-01-20,12,0
9958,1,2018-01-18,2018-01-21,5,0
9958,1,2018-01-18,2018-01-23,1,0
9958,1,2018-01-18,2018-01-24,5,0
9964,0,2018-01-17,2018-01-17,2,0
9965,0,2018-01-17,2018-01-17,12,0
9965,0,2018-01-17,2018-01-18,5,0
9965,0,2018-01-17,2018-01-19,11,0
9965,0,2018-01-17,2018-01-20,9,0
9965,0,2018-01-17,2018-01-21,28,0
9965,0,2018-01-17,2018-01-22,0,0
9965,0,2018-01-17,2018-01-23,0,0
9965,0,2018-01-17,2018-01-24,0,0
9973,1,2018-01-18,2018-01-18,10,9.99
9973,1,2018-01-18,2018-01-19,37,0
9973,1,2018-01-18,2018-01-20,24,39.97
9973,1,2018-01-18,2018-01-21,60,19.99
9973,1,2018-01-18,2018-01-22,3,0
9973,1,2018-01-18,2018-01-23,13,9.99
9973,1,2018-01-18,2018-01-24,5,0
9980,1,2018-01-17,2018-01-15,4,0
9980,1,2018-01-17,2018-01-16,4,0
9980,1,2018-01-17,2018-01-17,10,0
9980,1,2018-01-17,2018-01-21,6,0
9984,1,2018-01-24,2018-01-24,9,0
9985,0,2018-01-17,2018-01-15,7,0
9985,0,2018-01-17,2018-01-16,11,0
9985,0,2018-01-17,2018-01-17,5,0
9985,0,2018-01-17,2018-01-18,9,0
9985,0,2018-01-17,2018-01-19,5,0
9985,0,2018-01-17,2018-01-20,7,0
9985,0,2018-01-17,2018-01-21,19,0
9985,0,2018-01-17,2018-01-22,5,0
9985,0,2018-01-17,2018-01-23,16,0
9985,0,2018-01-17,2018-01-24,7,0
9995,1,2018-01-17,2018-01-17,6,0
9995,1,2018-01-17,2018-01-22,2,0
9997,1,2018-01-21,2018-01-21,0,0
9998,1,2018-01-17,2018-01-15,0,0
9998,1,2018-01-17,2018-01-16,11,0
9998,1,2018-01-17,2018-01-17,20,0
9998,1,2018-01-17,2018-01-18,13,0
9998,1,2018-01-17,2018-01-19,10,0
9998,1,2018-01-17,2018-01-20,22,0
9998,1,2018-01-17,2018-01-21,18,0
9998,1,2018-01-17,2018-01-22,11,0
9998,1,2018-01-17,2018-01-23,9,0
9998,1,2018-01-17,2018-01-24,0,0
10008,1,2018-01-17,2018-01-15,24,0
10008,1,2018-01-17,2018-01-16,28,0
10008,1,2018-01-17,2018-01-17,4,0
10008,1,2018-01-17,2018-01-18,1,0
10008,1,2018-01-17,2018-01-20,2,0
10008,1,2018-01-17,2018-01-21,2,0
10014,1,2018-01-21,2018-01-21,1,0
10015,1,2018-01-17,2018-01-17,23,0
10015,1,2018-01-17,2018-01-18,9,0
10015,1,2018-01-17,2018-01-19,0,0
10018,1,2018-01-17,2018-01-15,15,0
10018,1,2018-01-17,2018-01-16,16,0
10018,1,2018-01-17,2018-01-17,16,0
10018,1,2018-01-17,2018-01-18,13,0
10018,1,2018-01-17,2018-01-19,20,0
10018,1,2018-01-17,2018-01-20,21,0
10018,1,2018-01-17,2018-01-21,5,0
10018,1,2018-01-17,2018-01-22,10,0
10026,1,2018-01-17,2018-01-17,12,0
10026,1,2018-01-17,2018-01-18,7,0
10026,1,2018-01-17,2018-01-19,6,0
10026,1,2018-01-17,2018-01-22,6,0
10026,1,2018-01-17,2018-01-24,0,0
10031,1,2018-01-17,2018-01-15,0,0
10031,1,2018-01-17,2018-01-16,1,0
10031,1,2018-01-17,2018-01-17,2,0
10031,1,2018-01-17,2018-01-18,3,0
10031,1,2018-01-17,2018-01-19,1,0
10031,1,2018-01-17,2018-01-20,3,0
10031,1,2018-01-17,2018-01-22,5,0
10031,1,2018-01-17,2018-01-23,0,0
10039,1,2018-01-17,2018-01-15,10,0
10039,1,2018-01-17,2018-01-16,7,0
10039,1,2018-01-17,2018-01-17,6,0
10039,1,2018-01-17,2018-01-18,0,0
10039,1,2018-01-17,2018-01-19,5,0
10039,1,2018-01-17,2018-01-20,7,0
10039,1,2018-01-17,2018-01-21,12,0
10039,1,2018-01-17,2018-01-22,7,0
10039,1,2018-01-17,2018-01-23,24,0
10039,1,2018-01-17,2018-01-24,20,0
10049,1,2018-01-18,2018-01-17,5,0
10049,1,2018-01-18,2018-01-18,14,0
10049,1,2018-01-18,2018-01-19,5,0
10049,1,2018-01-18,2018-01-23,8,0
10049,1,2018-01-18,2018-01-24,6,0
10054,1,2018-01-19,2018-01-19,10,0
10055,0,2018-01-17,2018-01-16,34,0
10055,0,2018-01-17,2018-01-17,6,0
10055,0,2018-01-17,2018-01-18,12,0
10055,0,2018-01-17,2018-01-19,13,0
10055,0,2018-01-17,2018-01-20,8,0
10055,0,2018-01-17,2018-01-21,1,0
10055,0,2018-01-17,2018-01-22,18,0
10055,0,2018-01-17,2018-01-23,8,0
10055,0,2018-01-17,2018-01-24,11,0
10064,0,2018-01-18,2018-01-18,29,0
10064,0,2018-01-18,2018-01-20,11,0
10064,0,2018-01-18,2018-01-21,1,0
10064,0,2018-01-18,2018-01-22,7,0
10068,0,2018-01-22,2018-01-22,2,0
10069,0,2018-01-19,2018-01-19,6,0
10069,0,2018-01-19,2018-01-22,10,0
10069,0,2018-01-19,2018-01-23,11,0
10069,0,2018-01-19,2018-01-24,5,0
10073,0,2018-01-18,2018-01-17,5,0
10073,0,2018-01-18,2018-01-18,5,0
10073,0,2018-01-18,2018-01-19,5,0
10073,0,2018-01-18,2018-01-20,6,0
10073,0,2018-01-18,2018-01-21,15,0
10073,0,2018-01-18,2018-01-22,9,0
10073,0,2018-01-18,2018-01-23,6,0
10073,0,2018-01-18,2018-01-24,5,0
10081,0,2018-01-18,2018-01-16,26,0
10081,0,2018-01-18,2018-01-17,13,0
10081,0,2018-01-18,2018-01-18,9,0
10081,0,2018-01-18,2018-01-19,8,1.99
10081,0,2018-01-18,2018-01-20,5,0
10081,0,2018-01-18,2018-01-21,8,0
10081,0,2018-01-18,2018-01-22,6,0
10081,0,2018-01-18,2018-01-23,12,0
10081,0,2018-01-18,2018-01-24,7,0
10090,1,2018-01-17,2018-01-15,14,0
10090,1,2018-01-17,2018-01-16,20,0
10090,1,2018-01-17,2018-01-17,21,0
10090,1,2018-01-17,2018-01-18,18,0
10090,1,2018-01-17,2018-01-19,16,0
10090,1,2018-01-17,2018-01-20,28,0
10090,1,2018-01-17,2018-01-21,23,0
10090,1,2018-01-17,2018-01-22,29,0
10090,1,2018-01-17,2018-01-23,12,0
10090,1,2018-01-17,2018-01-24,16,0
10100,1,2018-01-18,2018-01-18,79,0
10100,1,2018-01-18,2018-01-19,14,0
10100,1,2018-01-18,2018-01-20,27,0
10100,1,2018-01-18,2018-01-21,42,0
10100,1,2018-01-18,2018-01-22,7,0
10100,1,2018-01-18,2018-01-23,13,0
10100,1,2018-01-18,2018-01-24,9,0
10107,1,2018-01-17,2018-01-15,5,0
10107,1,2018-01-17,2018-01-16,5,0
10107,1,2018-01-17,2018-01-17,5,0
10107,1,2018-01-17,2018-01-18,5,0
10107,1,2018-01-17,2018-01-19,5,0
10107,1,2018-01-17,2018-01-21,5,0
10107,1,2018-01-17,2018-01-22,6,0
10107,1,2018-01-17,2018-01-23,10,0
10107,1,2018-01-17,2018-01-24,5,0
10116,1,2018-01-20,2018-01-20,12,0
10116,1,2018-01-20,2018-01-21,30,0
10118,1,2018-01-17,2018-01-15,10,0
10118,1,2018-01-17,2018-01-17,7,0
10118,1,2018-01-17,2018-01-18,11,0
10118,1,2018-01-17,2018-01-23,5,0
10118,1,2018-01-17,2018-01-24,5,0
10123,1,2018-01-18,2018-01-18,5,0
10123,1,2018-01-18,2018-01-19,6,0
10123,1,2018-01-18,2018-01-20,19,0
10123,1,2018-01-18,2018-01-21,14,0
10123,1,2018-01-18,2018-01-23,2,0
10123,1,2018-01-18,2018-01-24,11,0
10129,1,2018-01-23,2018-01-23,5,0
10130,1,2018-01-19,2018-01-17,5,0
10130,1,2018-01-19,2018-01-19,5,0
10130,1,2018-01-19,2018-01-21,5,0
10130,1,2018-01-19,2018-01-22,5,0
10130,1,2018-01-19,2018-01-23,0,0
10135,0,2018-01-17,2018-01-16,8,0
10135,0,2018-01-17,2018-01-17,6,0
10135,0,2018-01-17,2018-01-18,7,0
10135,0,2018-01-17,2018-01-19,1,0
10135,0,2018-01-17,2018-01-20,4,0
10135,0,2018-01-17,2018-01-21,6,0
10135,0,2018-01-17,2018-01-22,5,0
10135,0,2018-01-17,2018-01-23,5,0
10143,0,2018-01-17,2018-01-15,5,0
10143,0,2018-01-17,2018-01-16,3,0
10143,0,2018-01-17,2018-01-17,3,0
10143,0,2018-01-17,2018-01-18,5,0
10143,0,2018-01-17,2018-01-19,10,0
10143,0,2018-01-17,2018-01-20,7,0
10143,0,2018-01-17,2018-01-21,13,0
10143,0,2018-01-17,2018-01-22,12,0
10143,0,2018-01-17,2018-01-23,13,0
10143,0,2018-01-17,2018-01-24,12,0
10153,0,2018-01-19,2018-01-19,3,0
10153,0,2018-01-19,2018-01-20,2,0
10155,0,2018-01-19,2018-01-17,9,0
10155,0,2018-01-19,2018-01-19,6,0
10155,0,2018-01-19,2018-01-20,6,0
10155,0,2018-01-19,2018-01-24,5,0
10159,0,2018-01-17,2018-01-15,7,0
10159,0,2018-01-17,2018-01-16,6,0
10159,0,2018-01-17,2018-01-17,3,0
10159,0,2018-01-17,2018-01-18,4,0
10159,0,2018-01-17,2018-01-20,8,0
10159,0,2018-01-17,2018-01-22,6,0
10159,0,2018-01-17,2018-01-23,7,0
10159,0,2018-01-17,2018-01-24,11,0
10167,0,2018-01-18,2018-01-18,7,0
10167,0,2018-01-18,2018-01-19,0,0
10167,0,2018-01-18,2018-01-20,13,0
10167,0,2018-01-18,2018-01-21,12,0
10167,0,2018-01-18,2018-01-22,9,0
10167,0,2018-01-18,2018-01-24,12,0
10173,1,2018-01-17,2018-01-15,10,0
10173,1,2018-01-17,2018-01-16,7,0
10173,1,2018-01-17,2018-01-17,23,0
10173,1,2018-01-17,2018-01-18,15,0
10173,1,2018-01-17,2018-01-19,21,0
10173,1,2018-01-17,2018-01-20,15,0
10173,1,2018-01-17,2018-01-21,20,0
10173,1,2018-01-17,2018-01-22,6,0
10173,1,2018-01-17,2018-01-23,0,0
10173,1,2018-01-17,2018-01-24,0,0
10183,0,2018-01-17,2018-01-15,12,0
10183,0,2018-01-17,2018-01-16,4,0
10183,0,2018-01-17,2018-01-17,16,0
10183,0,2018-01-17,2018-01-19,6,0
10183,0,2018-01-17,2018-01-20,10,0
10183,0,2018-01-17,2018-01-21,8,0
10183,0,2018-01-17,2018-01-22,5,0
10183,0,2018-01-17,2018-01-23,10,0
10183,0,2018-01-17,2018-01-24,12,0
10192,0,2018-01-17,2018-01-15,10,0
10192,0,2018-01-17,2018-01-16,17,0
10192,0,2018-01-17,2018-01-17,29,0
10192,0,2018-01-17,2018-01-18,20,0
10192,0,2018-01-17,2018-01-19,24,0
10192,0,2018-01-17,2018-01-20,19,0
10192,0,2018-01-17,2018-01-21,21,0
10192,0,2018-01-17,2018-01-22,7,0
10192,0,2018-01-17,2018-01-23,0,0
10192,0,2018-01-17,2018-01-24,0,0
10202,1,2018-01-17,2018-01-15,1,0
10202,1,2018-01-17,2018-01-16,12,0
10202,1,2018-01-17,2018-01-17,4,0
10202,1,2018-01-17,2018-01-18,1,0
10202,1,2018-01-17,2018-01-19,1,0
10202,1,2018-01-17,2018-01-20,2,0
10202,1,2018-01-17,2018-01-21,15,0
10202,1,2018-01-17,2018-01-22,1,0
10202,1,2018-01-17,2018-01-23,1,0
10202,1,2018-01-17,2018-01-24,2,0
10212,0,2018-01-17,2018-01-15,10,0
10212,0,2018-01-17,2018-01-16,16,0
10212,0,2018-01-17,2018-01-17,10,0
10212,0,2018-01-17,2018-01-18,20,0
10212,0,2018-01-17,2018-01-19,9,0
10212,0,2018-01-17,2018-01-20,13,0
10212,0,2018-01-17,2018-01-21,13,0
10212,0,2018-01-17,2018-01-22,3,0
10212,0,2018-01-17,2018-01-23,13,0
10212,0,2018-01-17,2018-01-24,5,0
10222,0,2018-01-17,2018-01-15,5,0
10222,0,2018-01-17,2018-01-16,15,0
10222,0,2018-01-17,2018-01-17,10,0
10222,0,2018-01-17,2018-01-18,13,0
10222,0,2018-01-17,2018-01-19,10,0
10222,0,2018-01-17,2018-01-20,10,0
10222,0,2018-01-17,2018-01-21,16,0
10222,0,2018-01-17,2018-01-22,16,0
10222,0,2018-01-17,2018-01-23,10,0
10222,0,2018-01-17,2018-01-24,17,0
10232,1,2018-01-18,2018-01-18,5,0
10232,1,2018-01-18,2018-01-22,8,0
10232,1,2018-01-18,2018-01-23,5,0
10235,0,2018-01-17,2018-01-15,32,0
10235,0,2018-01-17,2018-01-16,28,0
10235,0,2018-01-17,2018-01-17,26,0
10235,0,2018-01-17,2018-01-18,31,0
10235,0,2018-01-17,2018-01-19,22,0
10235,0,2018-01-17,2018-01-20,25,0
10235,0,2018-01-17,2018-01-21,15,0
10235,0,2018-01-17,2018-01-22,34,0
10235,0,2018-01-17,2018-01-23,27,0
10235,0,2018-01-17,2018-01-24,20,0
10245,1,2018-01-18,2018-01-16,2,0
10245,1,2018-01-18,2018-01-17,6,0
10245,1,2018-01-18,2018-01-18,7,0
10245,1,2018-01-18,2018-01-19,18,0
10245,1,2018-01-18,2018-01-20,14,1.99
10245,1,2018-01-18,2018-01-21,13,1.99
10245,1,2018-01-18,2018-01-22,1,0
10245,1,2018-01-18,2018-01-23,3,0
10253,1,2018-01-19,2018-01-19,0,0
10253,1,2018-01-19,2018-01-22,0,0
10255,0,2018-01-17,2018-01-16,13,0
10255,0,2018-01-17,2018-01-17,20,0
10255,0,2018-01-17,2018-01-18,17,0
10255,0,2018-01-17,2018-01-19,30,0
10255,0,2018-01-17,2018-01-20,40,0
10255,0,2018-01-17,2018-01-21,17,0
10255,0,2018-01-17,2018-01-22,0,0
10255,0,2018-01-17,2018-01-23,1,0
10255,0,2018-01-17,2018-01-24,2,0
10264,0,2018-01-18,2018-01-16,16,0
10264,0,2018-01-18,2018-01-17,17,0
10264,0,2018-01-18,2018-01-18,20,0
10264,0,2018-01-18,2018-01-19,12,0
10264,0,2018-01-18,2018-01-20,7,0
10264,0,2018-01-18,2018-01-21,14,0
10264,0,2018-01-18,2018-01-22,6,0
10264,0,2018-01-18,2018-01-23,0,0
10264,0,2018-01-18,2018-01-24,4,0
10273,1,2018-01-17,2018-01-15,10,0
10273,1,2018-01-17,2018-01-16,15,0
10273,1,2018-01-17,2018-01-17,18,0
10273,1,2018-01-17,2018-01-18,17,0
10273,1,2018-01-17,2018-01-19,13,0
10273,1,2018-01-17,2018-01-20,31,0
10273,1,2018-01-17,2018-01-21,13,0
10273,1,2018-01-17,2018-01-22,14,0
10273,1,2018-01-17,2018-01-23,20,0
10273,1,2018-01-17,2018-01-24,13,0
10283,1,2018-01-17,2018-01-15,25,0
10283,1,2018-01-17,2018-01-16,20,0
10283,1,2018-01-17,2018-01-17,24,0
10283,1,2018-01-17,2018-01-18,10,0
10283,1,2018-01-17,2018-01-19,19,0
10283,1,2018-01-17,2018-01-20,27,0
10283,1,2018-01-17,2018-01-21,21,0
10283,1,2018-01-17,2018-01-22,10,0
10283,1,2018-01-17,2018-01-23,18,0
10283,1,2018-01-17,2018-01-24,22,0
10293,1,2018-01-17,2018-01-15,25,0
10293,1,2018-01-17,2018-01-16,27,0
10293,1,2018-01-17,2018-01-17,23,0
10293,1,2018-01-17,2018-01-18,18,0
10293,1,2018-01-17,2018-01-19,11,0
10293,1,2018-01-17,2018-01-21,7,0
10293,1,2018-01-17,2018-01-22,9,1.99
10293,1,2018-01-17,2018-01-23,7,0
10301,0,2018-01-23,2018-01-23,2,0
10301,0,2018-01-23,2018-01-24,0,0
10303,1,2018-01-18,2018-01-18,25,0
10303,1,2018-01-18,2018-01-19,38,0
10303,1,2018-01-18,2018-01-20,31,0
10303,1,2018-01-18,2018-01-24,12,0
10307,1,2018-01-17,2018-01-15,10,0
10307,1,2018-01-17,2018-01-16,1,0
10307,1,2018-01-17,2018-01-17,27,0
10307,1,2018-01-17,2018-01-18,20,0
10307,1,2018-01-17,2018-01-19,24,0
10307,1,2018-01-17,2018-01-20,25,0
10307,1,2018-01-17,2018-01-21,20,0
10307,1,2018-01-17,2018-01-22,22,0
10307,1,2018-01-17,2018-01-23,3,0
10307,1,2018-01-17,2018-01-24,2,0
10317,0,2018-01-20,2018-01-20,1,0
10317,0,2018-01-20,2018-01-21,0,0
10319,0,2018-01-17,2018-01-15,12,0
10319,0,2018-01-17,2018-01-16,10,0
10319,0,2018-01-17,2018-01-17,5,0
10319,0,2018-01-17,2018-01-18,6,0
10319,0,2018-01-17,2018-01-19,4,0
10319,0,2018-01-17,2018-01-20,9,0
10319,0,2018-01-17,2018-01-21,2,0
10319,0,2018-01-17,2018-01-22,3,0
10319,0,2018-01-17,2018-01-23,8,0
10319,0,2018-01-17,2018-01-24,13,0
10329,1,2018-01-17,2018-01-17,0,0
10329,1,2018-01-17,2018-01-20,3,0
10329,1,2018-01-17,2018-01-21,1,0
10329,1,2018-01-17,2018-01-22,2,0
10333,0,2018-01-19,2018-01-17,9,0
10333,0,2018-01-19,2018-01-19,15,0
10333,0,2018-01-19,2018-01-20,15,0
10333,0,2018-01-19,2018-01-21,15,0
10333,0,2018-01-19,2018-01-22,6,0
10333,0,2018-01-19,2018-01-23,5,0
10333,0,2018-01-19,2018-01-24,19,0
10340,1,2018-01-19,2018-01-19,0,0
10340,1,2018-01-19,2018-01-22,0,0
10340,1,2018-01-19,2018-01-23,0,0
10340,1,2018-01-19,2018-01-24,0,0
10344,0,2018-01-18,2018-01-16,29,0
10344,0,2018-01-18,2018-01-17,29,0
10344,0,2018-01-18,2018-01-18,26,0
10344,0,2018-01-18,2018-01-19,7,0
10344,0,2018-01-18,2018-01-20,14,0
10344,0,2018-01-18,2018-01-21,10,0
10344,0,2018-01-18,2018-01-22,7,0
10344,0,2018-01-18,2018-01-23,0,0
10344,0,2018-01-18,2018-01-24,6,0
10353,0,2018-01-19,2018-01-19,5,0
10353,0,2018-01-19,2018-01-20,0,0
10353,0,2018-01-19,2018-01-21,5,0
10353,0,2018-01-19,2018-01-22,4,0
10357,0,2018-01-17,2018-01-15,0,0
10357,0,2018-01-17,2018-01-16,13,0
10357,0,2018-01-17,2018-01-17,5,0
10357,0,2018-01-17,2018-01-18,7,0
10357,0,2018-01-17,2018-01-19,7,0
10357,0,2018-01-17,2018-01-21,6,0
10357,0,2018-01-17,2018-01-22,5,0
10357,0,2018-01-17,2018-01-24,1,0
10365,1,2018-01-17,2018-01-15,5,0
10365,1,2018-01-17,2018-01-16,5,0
10365,1,2018-01-17,2018-01-17,4,0
10365,1,2018-01-17,2018-01-18,31,0
10365,1,2018-01-17,2018-01-19,28,0
10365,1,2018-01-17,2018-01-20,16,0
10365,1,2018-01-17,2018-01-21,41,0
10365,1,2018-01-17,2018-01-22,28,0
10365,1,2018-01-17,2018-01-23,7,0
10365,1,2018-01-17,2018-01-24,0,0
10375,1,2018-01-20,2018-01-20,1,0
10376,0,2018-01-19,2018-01-19,5,0
10376,0,2018-01-19,2018-01-20,3,0
10376,0,2018-01-19,2018-01-21,5,0
10376,0,2018-01-19,2018-01-23,5,0
10376,0,2018-01-19,2018-01-24,0,0
10381,1,2018-01-21,2018-01-21,1,0
10381,1,2018-01-21,2018-01-23,0,0
10381,1,2018-01-21,2018-01-24,0,0
10384,1,2018-01-21,2018-01-19,14,0
10384,1,2018-01-21,2018-01-20,41,0
10384,1,2018-01-21,2018-01-21,15,0
10384,1,2018-01-21,2018-01-22,24,0
10384,1,2018-01-21,2018-01-23,11,0
10384,1,2018-01-21,2018-01-24,21,0
10390,1,2018-01-17,2018-01-15,22,0
10390,1,2018-01-17,2018-01-16,21,0
10390,1,2018-01-17,2018-01-17,6,0
10390,1,2018-01-17,2018-01-18,14,0
10390,1,2018-01-17,2018-01-19,7,0
10390,1,2018-01-17,2018-01-20,11,0
10390,1,2018-01-17,2018-01-21,7,0
10390,1,2018-01-17,2018-01-22,8,0
10390,1,2018-01-17,2018-01-23,17,0
10390,1,2018-01-17,2018-01-24,11,0
10400,0,2018-01-18,2018-01-18,2,0
10400,0,2018-01-18,2018-01-24,2,0
10402,0,2018-01-17,2018-01-15,6,0
10402,0,2018-01-17,2018-01-17,13,0
10402,0,2018-01-17,2018-01-18,6,0
10402,0,2018-01-17,2018-01-19,5,0
10402,0,2018-01-17,2018-01-20,9,0
10402,0,2018-01-17,2018-01-23,9,0
10402,0,2018-01-17,2018-01-24,5,0
10409,1,2018-01-17,2018-01-15,18,0
10409,1,2018-01-17,2018-01-16,13,0
10409,1,2018-01-17,2018-01-17,14,0
10409,1,2018-01-17,2018-01-18,14,0
10409,1,2018-01-17,2018-01-19,10,0
10409,1,2018-01-17,2018-01-20,2,0
10409,1,2018-01-17,2018-01-21,6,0
10409,1,2018-01-17,2018-01-22,14,0
10409,1,2018-01-17,2018-01-23,20,0
10409,1,2018-01-17,2018-01-24,19,0
10419,1,2018-01-17,2018-01-15,46,9.99
10419,1,2018-01-17,2018-01-16,50,0
10419,1,2018-01-17,2018-01-17,62,9.99
10419,1,2018-01-17,2018-01-18,71,9.99
10419,1,2018-01-17,2018-01-19,67,9.99
10419,1,2018-01-17,2018-01-20,104,9.99
10419,1,2018-01-17,2018-01-21,55,9.99
10419,1,2018-01-17,2018-01-22,6,0
10419,1,2018-01-17,2018-01-23,1,0
10419,1,2018-01-17,2018-01-24,17,0
10429,1,2018-01-17,2018-01-15,3,0
10429,1,2018-01-17,2018-01-16,18,0
10429,1,2018-01-17,2018-01-17,11,0
10429,1,2018-01-17,2018-01-18,13,0
10429,1,2018-01-17,2018-01-19,5,0
10429,1,2018-01-17,2018-01-20,23,0
10429,1,2018-01-17,2018-01-21,5,0
10429,1,2018-01-17,2018-01-23,6,0
10429,1,2018-01-17,2018-01-24,3,0
10438,1,2018-01-17,2018-01-16,1,0
10438,1,2018-01-17,2018-01-17,1,0
10438,1,2018-01-17,2018-01-18,9,0
10438,1,2018-01-17,2018-01-22,8,0
10438,1,2018-01-17,2018-01-23,5,0
10438,1,2018-01-17,2018-01-24,6,0
10444,0,2018-01-18,2018-01-16,0,0
10444,0,2018-01-18,2018-01-17,0,0
10444,0,2018-01-18,2018-01-18,0,0
10444,0,2018-01-18,2018-01-19,3,0
10444,0,2018-01-18,2018-01-20,0,0
10444,0,2018-01-18,2018-01-21,0,0
10444,0,2018-01-18,2018-01-22,0,0
10444,0,2018-01-18,2018-01-23,0,0
10444,0,2018-01-18,2018-01-24,0,0
10453,0,2018-01-22,2018-01-22,19,0
10453,0,2018-01-22,2018-01-23,3,0
10455,0,2018-01-17,2018-01-15,11,0
10455,0,2018-01-17,2018-01-16,8,0
10455,0,2018-01-17,2018-01-17,8,0
10455,0,2018-01-17,2018-01-18,14,0
10455,0,2018-01-17,2018-01-19,9,0
10455,0,2018-01-17,2018-01-20,14,0
10455,0,2018-01-17,2018-01-21,7,0
10455,0,2018-01-17,2018-01-22,7,0
10455,0,2018-01-17,2018-01-23,0,0
10455,0,2018-01-17,2018-01-24,0,0
10465,0,2018-01-17,2018-01-15,10,0
10465,0,2018-01-17,2018-01-16,17,0
10465,0,2018-01-17,2018-01-17,10,0
10465,0,2018-01-17,2018-01-18,14,0
10465,0,2018-01-17,2018-01-19,14,0
10465,0,2018-01-17,2018-01-20,9,0
10465,0,2018-01-17,2018-01-21,12,0
10465,0,2018-01-17,2018-01-22,8,0
10465,0,2018-01-17,2018-01-23,11,0
10465,0,2018-01-17,2018-01-24,5,0
10475,0,2018-01-23,2018-01-23,7,0
10476,1,2018-01-17,2018-01-15,1,0
10476,1,2018-01-17,2018-01-16,6,0
10476,1,2018-01-17,2018-01-17,14,0
10476,1,2018-01-17,2018-01-18,7,0
10476,1,2018-01-17,2018-01-19,18,0
10476,1,2018-01-17,2018-01-20,11,0
10476,1,2018-01-17,2018-01-21,12,0
10476,1,2018-01-17,2018-01-22,0,0
10476,1,2018-01-17,2018-01-23,0,0
10476,1,2018-01-17,2018-01-24,5,0
10486,0,2018-01-21,2018-01-21,3,0
10486,0,2018-01-21,2018-01-22,9,0
10486,0,2018-01-21,2018-01-23,5,0
10489,0,2018-01-19,2018-01-19,5,0
10489,0,2018-01-19,2018-01-23,5,0
10489,0,2018-01-19,2018-01-24,5,0
10492,1,2018-01-17,2018-01-17,12,0
10492,1,2018-01-17,2018-01-18,5,0
10492,1,2018-01-17,2018-01-20,3,0
10492,1,2018-01-17,2018-01-23,10,0
10496,0,2018-01-17,2018-01-15,15,0
10496,0,2018-01-17,2018-01-16,4,0
10496,0,2018-01-17,2018-01-17,7,0
10496,0,2018-01-17,2018-01-18,10,0
10496,0,2018-01-17,2018-01-19,8,0
10496,0,2018-01-17,2018-01-21,11,0
10496,0,2018-01-17,2018-01-22,8,0
10496,0,2018-01-17,2018-01-23,9,0
10504,1,2018-01-17,2018-01-15,7,0
10504,1,2018-01-17,2018-01-16,8,0
10504,1,2018-01-17,2018-01-17,8,0
10504,1,2018-01-17,2018-01-18,14,0
10504,1,2018-01-17,2018-01-19,11,0
10504,1,2018-01-17,2018-01-20,6,0
10504,1,2018-01-17,2018-01-21,6,0
10504,1,2018-01-17,2018-01-22,7,0
10504,1,2018-01-17,2018-01-23,13,0
